Gender,Age,Occupation,Income,visit_URL,publisher,Personalized_Info,Day_of_Week,Browse_Time,phone_brand,Call_Time
male,20_30,housewife,low,Properties,MalaysiaKini,CurrentPoliticalIssues,Sunday,Late_Night,Samsung,evening
male,below_20,managers,high,CheapFlights,MalaysiaKini,CurrentPoliticalIssues,Sunday,Late_Night,HTC,afternoon
female,below_20,sales,high,Properties,MalaysiaKini,CurrentPoliticalIssues,Sunday,Late_Night,Nokia,evening
male,30_40,admin,low,Vacation_Deals,MalaysiaKini,CurrentPoliticalIssues,Sunday,Late_Night,Apple,evening
female,50_60,machinery,high,Government_Policy,MalaysiaKini,CurrentPoliticalIssues,Sunday,Late_Night,Nokia,evening
male,20_30,student,high,Government_Policy,MalaysiaKini,CurrentPoliticalIssues,Saturday,Morning,Apple,morning
male,20_30,student,moderate,eBanking,MalaysiaKini,CurrentPoliticalIssues,Tuesday,Evening,Lenovo,noon
female,50_60,sales,low,Properties,Maybank,Stock_Gold_Insurance,Friday,Late_Night,Samsung,evening
female,below_20,sales,moderate,SellBuy_Cars,MalaysiaKini,CurrentPoliticalIssues,Monday,Late_Night,Lenovo,afternoon
male,below_20,housewife,low,eBanking,MalaysiaKini,CurrentPoliticalIssues,Monday,Late_Night,Sony,afternoon
male,below_20,managers,moderate,Vacation_Deals,MalaysiaKini,CurrentPoliticalIssues,Monday,Late_Night,Apple,morning
male,below_20,sales,high,CheapFlights,MalaysiaKini,CurrentPoliticalIssues,Monday,Late_Night,Acer,night
female,below_20,admin,moderate,CheapFlights,MalaysiaKini,CurrentPoliticalIssues,Thursday,Noon,Nokia,noon
female,20_30,machinery,low,SellBuy_Cars,MalaysiaKini,CurrentPoliticalIssues,Thursday,Noon,HTC,afternoon
female,below_20,machinery,high,Government_Policy,MalaysiaKini,CurrentPoliticalIssues,Thursday,Noon,XiaoMi,night
male,below_20,sales,moderate,SellBuy_Cars,MalaysiaKini,CurrentPoliticalIssues,Thursday,Noon,Sony,noon
male,50_60,sales,moderate,Vacation_Deals,MalaysiaKini,CurrentPoliticalIssues,Friday,Late_Night,HTC,noon
male,below_20,machinery,high,Vacation_Deals,MalaysiaKini,CurrentPoliticalIssues,Friday,Late_Night,Samsung,afternoon
male,20_30,student,high,Government_Policy,MalaysiaKini,CurrentPoliticalIssues,Friday,Late_Night,Sony,morning
male,50_60,machinery,low,Vacation_Deals,MalaysiaKini,CurrentPoliticalIssues,Thursday,Afternoon,Apple,night
female,20_30,student,low,CheapFlights,Maybank,Stock_Gold_Insurance,Wednesday,Night,XiaoMi,noon
female,below_20,student,low,Government_Policy,Paultan,LatestCarModels,Monday,Afternoon,Lenovo,morning
female,below_20,technicians,high,eBanking,Paultan,LatestCarModels,Thursday,Noon,Lenovo,morning
female,below_20,managers,low,Vacation_Deals,Paultan,LatestCarModels,Thursday,Noon,Acer,night
female,20_30,housewife,high,eBanking,Paultan,LatestCarModels,Monday,Afternoon,Acer,night
male,20_30,student,low,eBanking,Maybank,Stock_Gold_Insurance,Monday,Afternoon,Samsung,night
male,50_60,housewife,high,Government_Policy,Maybank,Stock_Gold_Insurance,Tuesday,Night,Samsung,night
male,50_60,managers,high,SellBuy_Cars,Maybank,Stock_Gold_Insurance,Sunday,Afternoon,Acer,evening
female,20_30,student,low,Properties,Maybank,Stock_Gold_Insurance,Wednesday,Afternoon,Samsung,night
female,20_30,admin,moderate,CheapFlights,Maybank,Stock_Gold_Insurance,Tuesday,Morning,Nokia,morning
male,50_60,managers,moderate,SellBuy_Cars,Maybank,Stock_Gold_Insurance,Tuesday,Morning,Nokia,night
male,30_40,managers,low,SellBuy_Cars,Maybank,Stock_Gold_Insurance,Tuesday,Morning,XiaoMi,night
female,below_20,sales,moderate,SellBuy_Cars,Maybank,Stock_Gold_Insurance,Tuesday,Morning,HTC,afternoon
male,30_40,machinery,low,SellBuy_Cars,Maybank,Stock_Gold_Insurance,Tuesday,Morning,Sony,afternoon
male,50_60,sales,high,Vacation_Deals,Maybank,Stock_Gold_Insurance,Tuesday,Morning,Samsung,morning
male,20_30,housewife,low,Properties,Maybank,Stock_Gold_Insurance,Tuesday,Morning,XiaoMi,afternoon
female,below_20,admin,high,Government_Policy,Maybank,Stock_Gold_Insurance,Tuesday,Morning,Sony,afternoon
male,50_60,sales,high,Properties,Maybank,Stock_Gold_Insurance,Tuesday,Morning,HTC,afternoon
male,20_30,technicians,moderate,Government_Policy,Maybank,Stock_Gold_Insurance,Tuesday,Morning,Sony,noon
female,20_30,admin,moderate,Vacation_Deals,Paultan,LatestCarModels,Wednesday,Late_Night,Apple,noon
male,30_40,technicians,high,Properties,Paultan,LatestCarModels,Wednesday,Late_Night,Lenovo,morning
male,below_20,housewife,low,Properties,Paultan,LatestCarModels,Wednesday,Late_Night,Lenovo,noon
female,50_60,admin,high,Government_Policy,Paultan,LatestCarModels,Thursday,Afternoon,Sony,noon
male,20_30,machinery,low,SellBuy_Cars,Paultan,LatestCarModels,Thursday,Afternoon,HTC,noon
male,30_40,housewife,moderate,Properties,Paultan,LatestCarModels,Thursday,Afternoon,Acer,afternoon
female,20_30,student,high,eBanking,Paultan,LatestCarModels,Thursday,Afternoon,Samsung,noon
female,20_30,machinery,high,Properties,Paultan,LatestCarModels,Thursday,Afternoon,Samsung,noon
female,20_30,technicians,high,Government_Policy,Hmetro,Breaking_News_Oil,Friday,Evening,Nokia,evening
male,below_20,machinery,low,CheapFlights,Hmetro,Breaking_News_Oil,Friday,Evening,Nokia,noon
female,below_20,managers,low,Properties,Hmetro,Breaking_News_Oil,Friday,Evening,Acer,evening
male,50_60,housewife,low,eBanking,Hmetro,Breaking_News_Oil,Sunday,Afternoon,Nokia,noon
male,below_20,admin,moderate,CheapFlights,Hmetro,Breaking_News_Oil,Sunday,Afternoon,Apple,afternoon
male,below_20,machinery,high,Government_Policy,Hmetro,Breaking_News_Oil,Sunday,Afternoon,Nokia,noon
female,below_20,admin,moderate,SellBuy_Cars,AirAsia,AirFarePromotion,Friday,Night,Samsung,night
male,50_60,housewife,high,SellBuy_Cars,Maybank,Stock_Gold_Insurance,Sunday,Noon,Acer,evening
female,20_30,sales,high,eBanking,Maybank,Stock_Gold_Insurance,Sunday,Night,Samsung,morning
male,50_60,managers,high,eBanking,Maybank,Stock_Gold_Insurance,Sunday,Night,Acer,night
male,30_40,admin,moderate,Vacation_Deals,Maybank,Stock_Gold_Insurance,Monday,Night,XiaoMi,afternoon
male,below_20,admin,high,Government_Policy,Maybank,Stock_Gold_Insurance,Tuesday,Night,Acer,evening
female,50_60,managers,high,CheapFlights,Maybank,Stock_Gold_Insurance,Tuesday,Evening,Lenovo,morning
male,30_40,technicians,low,Vacation_Deals,Maybank,Stock_Gold_Insurance,Tuesday,Evening,HTC,afternoon
male,below_20,admin,low,Vacation_Deals,Maybank,Stock_Gold_Insurance,Sunday,Morning,Sony,night
male,20_30,technicians,high,eBanking,Hmetro,Breaking_News_Oil,Tuesday,Late_Night,Acer,noon
male,below_20,machinery,high,Vacation_Deals,MalaysiaKini,CurrentPoliticalIssues,Thursday,Late_Night,Acer,morning
female,50_60,managers,high,Government_Policy,Hmetro,Breaking_News_Oil,Friday,Afternoon,Nokia,noon
female,below_20,student,high,Properties,Hmetro,Breaking_News_Oil,Wednesday,Evening,Apple,night
male,50_60,student,moderate,eBanking,Hmetro,Breaking_News_Oil,Thursday,Late_Night,Nokia,noon
female,30_40,sales,low,Government_Policy,Hmetro,Breaking_News_Oil,Friday,Afternoon,Sony,evening
male,below_20,technicians,low,Government_Policy,Maybank,Stock_Gold_Insurance,Sunday,Afternoon,XiaoMi,morning
male,below_20,student,moderate,CheapFlights,Hmetro,Breaking_News_Oil,Saturday,Late_Night,Samsung,evening
female,30_40,managers,low,CheapFlights,Mudah,Cheap_Secondhand,Wednesday,Morning,XiaoMi,evening
female,20_30,housewife,moderate,Vacation_Deals,Maybank,Stock_Gold_Insurance,Sunday,Night,Lenovo,evening
female,below_20,student,moderate,Properties,Maybank,Stock_Gold_Insurance,Sunday,Night,HTC,night
female,20_30,sales,moderate,CheapFlights,Maybank,Stock_Gold_Insurance,Saturday,Evening,Acer,noon
male,20_30,sales,low,Properties,Maybank,Stock_Gold_Insurance,Sunday,Night,Lenovo,afternoon
male,20_30,student,low,SellBuy_Cars,Maybank,Stock_Gold_Insurance,Tuesday,Night,Samsung,morning
female,20_30,student,moderate,Government_Policy,Maybank,Stock_Gold_Insurance,Sunday,Night,HTC,afternoon
female,20_30,admin,high,eBanking,Hmetro,Breaking_News_Oil,Saturday,Night,Nokia,evening
female,below_20,student,moderate,Government_Policy,Hmetro,Breaking_News_Oil,Saturday,Evening,Nokia,noon
male,below_20,technicians,moderate,Vacation_Deals,Hmetro,Breaking_News_Oil,Sunday,Late_Night,Acer,night
male,below_20,student,moderate,Properties,Hmetro,Breaking_News_Oil,Sunday,Late_Night,Samsung,afternoon
female,50_60,machinery,high,SellBuy_Cars,Maybank,Stock_Gold_Insurance,Wednesday,Late_Night,HTC,afternoon
female,20_30,admin,high,Vacation_Deals,Hmetro,Breaking_News_Oil,Monday,Morning,Lenovo,evening
male,below_20,admin,high,Properties,Hmetro,Breaking_News_Oil,Friday,Morning,Acer,noon
female,30_40,sales,low,eBanking,Mudah,Cheap_Secondhand,Saturday,Morning,XiaoMi,noon
male,30_40,managers,moderate,Government_Policy,Hmetro,Breaking_News_Oil,Monday,Evening,XiaoMi,evening
male,50_60,housewife,moderate,Vacation_Deals,Hmetro,Breaking_News_Oil,Wednesday,Evening,HTC,afternoon
male,below_20,housewife,moderate,Properties,Hmetro,Breaking_News_Oil,Wednesday,Evening,XiaoMi,noon
female,20_30,admin,high,eBanking,Hmetro,Breaking_News_Oil,Wednesday,Evening,Sony,night
female,50_60,sales,moderate,Properties,Hmetro,Breaking_News_Oil,Monday,Noon,Nokia,noon
male,20_30,housewife,moderate,CheapFlights,Hmetro,Breaking_News_Oil,Wednesday,Noon,Samsung,evening
male,below_20,admin,high,Vacation_Deals,Hmetro,Breaking_News_Oil,Monday,Night,Lenovo,afternoon
male,below_20,admin,high,SellBuy_Cars,Hmetro,Breaking_News_Oil,Monday,Night,Acer,morning
male,below_20,sales,moderate,CheapFlights,Hmetro,Breaking_News_Oil,Monday,Morning,Nokia,evening
male,50_60,managers,moderate,eBanking,Hmetro,Breaking_News_Oil,Sunday,Morning,Nokia,noon
male,20_30,technicians,low,Government_Policy,Hmetro,Breaking_News_Oil,Sunday,Morning,Acer,afternoon
male,50_60,housewife,high,CheapFlights,Hmetro,Breaking_News_Oil,Friday,Morning,XiaoMi,evening
female,30_40,sales,moderate,Properties,Hmetro,Breaking_News_Oil,Wednesday,Afternoon,HTC,afternoon
male,below_20,managers,high,Properties,Hmetro,Breaking_News_Oil,Sunday,Morning,Samsung,evening
female,30_40,managers,low,Government_Policy,Hmetro,Breaking_News_Oil,Monday,Night,Samsung,afternoon
male,20_30,admin,low,SellBuy_Cars,Hmetro,Breaking_News_Oil,Saturday,Afternoon,HTC,morning
male,50_60,sales,low,CheapFlights,Hmetro,Breaking_News_Oil,Friday,Morning,XiaoMi,noon
male,50_60,housewife,moderate,Government_Policy,Hmetro,Breaking_News_Oil,Sunday,Night,Lenovo,afternoon
female,below_20,managers,moderate,CheapFlights,Maybank,Stock_Gold_Insurance,Thursday,Afternoon,Sony,morning
female,30_40,technicians,low,CheapFlights,Maybank,Stock_Gold_Insurance,Thursday,Afternoon,XiaoMi,afternoon
female,20_30,admin,low,SellBuy_Cars,Maybank,Stock_Gold_Insurance,Thursday,Afternoon,Nokia,morning
female,50_60,technicians,high,CheapFlights,Maybank,Stock_Gold_Insurance,Saturday,Noon,Samsung,morning
female,below_20,technicians,low,Properties,MalaysiaKini,CurrentPoliticalIssues,Saturday,Morning,Lenovo,evening
female,below_20,admin,low,Government_Policy,Maybank,Stock_Gold_Insurance,Friday,Afternoon,Sony,afternoon
female,30_40,machinery,moderate,CheapFlights,MalaysiaKini,CurrentPoliticalIssues,Tuesday,Evening,Apple,afternoon
female,50_60,housewife,low,Government_Policy,MalaysiaKini,CurrentPoliticalIssues,Sunday,Morning,Apple,evening
male,30_40,sales,moderate,Properties,Maybank,Stock_Gold_Insurance,Monday,Late_Night,Apple,noon
female,50_60,machinery,high,Vacation_Deals,Maybank,Stock_Gold_Insurance,Monday,Late_Night,HTC,evening
female,below_20,managers,high,eBanking,Maybank,Stock_Gold_Insurance,Monday,Late_Night,Lenovo,night
male,20_30,admin,high,SellBuy_Cars,Maybank,Stock_Gold_Insurance,Wednesday,Morning,Lenovo,afternoon
male,20_30,student,high,Properties,Maybank,Stock_Gold_Insurance,Thursday,Morning,Lenovo,morning
female,30_40,housewife,low,Properties,Maybank,Stock_Gold_Insurance,Saturday,Night,Lenovo,afternoon
male,50_60,housewife,low,Properties,Maybank,Stock_Gold_Insurance,Thursday,Morning,Nokia,evening
female,below_20,housewife,low,eBanking,Maybank,Stock_Gold_Insurance,Thursday,Morning,Nokia,afternoon
male,30_40,student,high,SellBuy_Cars,Maybank,Stock_Gold_Insurance,Saturday,Morning,Lenovo,morning
female,below_20,student,low,Government_Policy,Maybank,Stock_Gold_Insurance,Tuesday,Afternoon,Acer,night
female,20_30,machinery,low,Government_Policy,Maybank,Stock_Gold_Insurance,Tuesday,Afternoon,Lenovo,night
male,30_40,sales,low,CheapFlights,Maybank,Stock_Gold_Insurance,Wednesday,Late_Night,Acer,morning
male,30_40,sales,high,Properties,Maybank,Stock_Gold_Insurance,Wednesday,Night,Samsung,evening
male,20_30,admin,high,SellBuy_Cars,Maybank,Stock_Gold_Insurance,Tuesday,Night,Lenovo,night
female,below_20,housewife,high,eBanking,Maybank,Stock_Gold_Insurance,Tuesday,Morning,Acer,evening
male,20_30,housewife,high,Properties,Maybank,Stock_Gold_Insurance,Tuesday,Morning,Samsung,evening
male,below_20,machinery,high,Properties,Maybank,Stock_Gold_Insurance,Sunday,Morning,Samsung,noon
male,20_30,managers,low,Government_Policy,Maybank,Stock_Gold_Insurance,Sunday,Morning,HTC,noon
female,below_20,sales,low,Government_Policy,Maybank,Stock_Gold_Insurance,Sunday,Morning,Nokia,afternoon
male,20_30,managers,moderate,Government_Policy,Maybank,Stock_Gold_Insurance,Friday,Afternoon,Lenovo,afternoon
female,below_20,student,high,Vacation_Deals,Maybank,Stock_Gold_Insurance,Sunday,Morning,Samsung,night
female,30_40,housewife,high,Government_Policy,Maybank,Stock_Gold_Insurance,Thursday,Morning,Sony,night
male,20_30,housewife,low,Vacation_Deals,Maybank,Stock_Gold_Insurance,Saturday,Noon,XiaoMi,afternoon
female,20_30,managers,moderate,Properties,Maybank,Stock_Gold_Insurance,Tuesday,Night,Lenovo,morning
male,50_60,sales,high,CheapFlights,Maybank,Stock_Gold_Insurance,Friday,Morning,Sony,evening
male,below_20,managers,high,SellBuy_Cars,Maybank,Stock_Gold_Insurance,Saturday,Morning,Apple,night
male,50_60,technicians,moderate,Government_Policy,MalaysiaKini,CurrentPoliticalIssues,Saturday,Noon,Sony,morning
male,20_30,student,high,Properties,MalaysiaKini,CurrentPoliticalIssues,Saturday,Morning,Apple,noon
female,below_20,student,moderate,Vacation_Deals,MalaysiaKini,CurrentPoliticalIssues,Saturday,Morning,Lenovo,noon
female,50_60,technicians,low,Vacation_Deals,MalaysiaKini,CurrentPoliticalIssues,Saturday,Morning,Apple,noon
male,30_40,admin,moderate,Properties,MalaysiaKini,CurrentPoliticalIssues,Saturday,Morning,Apple,morning
male,50_60,machinery,moderate,SellBuy_Cars,MalaysiaKini,CurrentPoliticalIssues,Saturday,Morning,Lenovo,night
female,30_40,sales,moderate,eBanking,MalaysiaKini,CurrentPoliticalIssues,Saturday,Morning,XiaoMi,noon
male,below_20,sales,high,SellBuy_Cars,MalaysiaKini,CurrentPoliticalIssues,Saturday,Morning,Apple,morning
female,50_60,student,low,Government_Policy,MalaysiaKini,CurrentPoliticalIssues,Saturday,Morning,Sony,noon
male,below_20,technicians,low,Properties,MalaysiaKini,CurrentPoliticalIssues,Saturday,Morning,HTC,night
female,30_40,sales,low,SellBuy_Cars,MalaysiaKini,CurrentPoliticalIssues,Saturday,Night,Apple,afternoon
male,50_60,housewife,low,SellBuy_Cars,Paultan,LatestCarModels,Tuesday,Noon,Acer,evening
male,below_20,sales,moderate,Properties,Paultan,LatestCarModels,Tuesday,Noon,Lenovo,noon
male,below_20,technicians,high,CheapFlights,Paultan,LatestCarModels,Tuesday,Noon,Sony,afternoon
female,20_30,machinery,high,Vacation_Deals,Maybank,Stock_Gold_Insurance,Saturday,Morning,XiaoMi,morning
male,below_20,managers,moderate,eBanking,Hmetro,Breaking_News_Oil,Sunday,Morning,Sony,afternoon
male,30_40,housewife,high,CheapFlights,Hmetro,Breaking_News_Oil,Sunday,Morning,Sony,noon
female,30_40,managers,high,eBanking,Hmetro,Breaking_News_Oil,Sunday,Morning,Apple,afternoon
male,below_20,sales,high,Government_Policy,Hmetro,Breaking_News_Oil,Sunday,Morning,Lenovo,night
female,below_20,admin,high,SellBuy_Cars,Hmetro,Breaking_News_Oil,Saturday,Evening,Apple,noon
male,50_60,managers,moderate,SellBuy_Cars,Hmetro,Breaking_News_Oil,Saturday,Evening,HTC,afternoon
male,20_30,machinery,low,CheapFlights,Hmetro,Breaking_News_Oil,Sunday,Morning,Acer,morning
male,30_40,managers,moderate,CheapFlights,Paultan,LatestCarModels,Wednesday,Morning,Nokia,noon
male,30_40,sales,moderate,Government_Policy,Paultan,LatestCarModels,Wednesday,Morning,XiaoMi,evening
male,below_20,technicians,low,CheapFlights,MalaysiaKini,CurrentPoliticalIssues,Wednesday,Morning,Acer,noon
female,30_40,housewife,high,eBanking,MalaysiaKini,CurrentPoliticalIssues,Thursday,Noon,HTC,morning
male,30_40,admin,high,SellBuy_Cars,Hmetro,Breaking_News_Oil,Tuesday,Night,Acer,morning
female,30_40,student,high,CheapFlights,Paultan,LatestCarModels,Thursday,Evening,Nokia,morning
male,below_20,sales,moderate,Vacation_Deals,Maybank,Stock_Gold_Insurance,Saturday,Afternoon,Apple,noon
female,30_40,technicians,moderate,Vacation_Deals,Hmetro,Breaking_News_Oil,Saturday,Evening,HTC,afternoon
female,30_40,student,high,SellBuy_Cars,Maybank,Stock_Gold_Insurance,Thursday,Night,Nokia,noon
male,50_60,student,moderate,Government_Policy,Maybank,Stock_Gold_Insurance,Thursday,Night,Samsung,afternoon
female,50_60,housewife,low,SellBuy_Cars,Maybank,Stock_Gold_Insurance,Thursday,Late_Night,Lenovo,afternoon
male,below_20,managers,high,Properties,Maybank,Stock_Gold_Insurance,Friday,Evening,Acer,night
male,20_30,student,moderate,SellBuy_Cars,Maybank,Stock_Gold_Insurance,Monday,Late_Night,Samsung,noon
female,30_40,student,high,Government_Policy,Maybank,Stock_Gold_Insurance,Friday,Night,Sony,noon
female,30_40,managers,moderate,CheapFlights,Maybank,Stock_Gold_Insurance,Wednesday,Late_Night,Nokia,morning
female,20_30,admin,moderate,Vacation_Deals,Maybank,Stock_Gold_Insurance,Thursday,Night,Nokia,night
female,50_60,managers,high,Properties,Maybank,Stock_Gold_Insurance,Sunday,Afternoon,Samsung,afternoon
female,50_60,student,moderate,Vacation_Deals,Maybank,Stock_Gold_Insurance,Tuesday,Night,HTC,evening
female,below_20,sales,moderate,eBanking,Maybank,Stock_Gold_Insurance,Monday,Night,Lenovo,afternoon
male,20_30,admin,moderate,Vacation_Deals,Maybank,Stock_Gold_Insurance,Tuesday,Noon,Lenovo,night
female,below_20,machinery,high,CheapFlights,Maybank,Stock_Gold_Insurance,Sunday,Afternoon,XiaoMi,morning
male,50_60,student,high,eBanking,Maybank,Stock_Gold_Insurance,Tuesday,Night,Samsung,morning
male,20_30,managers,moderate,Vacation_Deals,Maybank,Stock_Gold_Insurance,Thursday,Afternoon,Apple,afternoon
male,20_30,managers,moderate,Properties,Maybank,Stock_Gold_Insurance,Thursday,Afternoon,Samsung,afternoon
male,below_20,managers,moderate,eBanking,Maybank,Stock_Gold_Insurance,Monday,Morning,HTC,evening
female,50_60,housewife,moderate,Government_Policy,Maybank,Stock_Gold_Insurance,Monday,Morning,Apple,noon
male,50_60,admin,moderate,eBanking,Maybank,Stock_Gold_Insurance,Monday,Morning,Samsung,night
male,20_30,machinery,low,Properties,Maybank,Stock_Gold_Insurance,Monday,Morning,Acer,evening
female,50_60,student,low,CheapFlights,Maybank,Stock_Gold_Insurance,Monday,Morning,Lenovo,noon
female,30_40,admin,high,SellBuy_Cars,Maybank,Stock_Gold_Insurance,Sunday,Night,XiaoMi,morning
female,below_20,admin,low,Vacation_Deals,Maybank,Stock_Gold_Insurance,Sunday,Night,Lenovo,noon
female,20_30,machinery,high,Vacation_Deals,Maybank,Stock_Gold_Insurance,Sunday,Night,HTC,afternoon
